RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31
102001,0,United States,country,,0.1466661174748287,0.1515452587014164,0.16697239331586747,0.18062193955092504,0.19689805315582526,0.2089632044476397,0.21407999886869136,0.2191288817515256,0.20581550138582372,0.17759889680062174,0.16375764506015483,0.1567850846049182,0.17302211332352394,0.17384646660329298,0.18827507797277715,0.20086769613291108,0.21373873234256077,0.2200273064341058,0.22425220499711035,0.22318126451055853,0.20636035387915763,0.17492871714587604,0.15859677961493038,0.16924351555947997,0.17558190812779126,0.16035291941886876,0.14331691654263135,0.14789992186015768,0.1597826801955297,0.16170154290907704,0.1610717915359031,0.16257284770642919,0.15834604007169706,0.14436674315999132,0.12849096843815375,0.11223519521097357,0.10741926636269365,0.10033998071776351,0.10340928262158132,0.11419136639955936,0.13451380890021772,0.1567338048849808,0.17067084736941612,0.1738816558671427,0.16476058394741572,0.14284680829772708,0.12414086751053921,0.1078824782442977,0.10725231815347658,0.11076208526008194,0.13363305331058725,0.17184781517524705,0.21601274530263082,0.24919237682132475,0.2640375653865469,0.26818486928815277,0.26044965463157765,0.22891326440604073,0.21072247441030487,0.1900347414992943,0.19363215467899642,0.17956025598055275,0.18393413980197687,0.191083175592045,0.20592666559851455,0.2193992624773612,0.2298139142614504,0.24155258649555295,0.23900634419140443,0.2113764556352995,0.1971588807762072,0.18880977435011714,0.2059221140049942,0.2111312982986859,0.22370390071725937,0.23620110712424444,0.24842608357250043,0.255076024313845,0.25685066016303737,0.251970866863586,0.23844492117170635,0.2120786944438121,0.20532519900329077,0.20435989580466893,0.22553075827350946,0.23164009223740706,0.24564929689605652,0.2560661832672972,0.2655063285829321,0.2657723365518805,0.26457311476433565,0.26303784022001203,0.2476472045713095,0.21647516419967214,0.1999547592886752,0.19663862324224557,0.21594053354414508
394913,1,"New York, NY",msa,NY,0.12011061368097149,0.12820058379846763,0.14846587389212743,0.16808587040564524,0.17900855124001291,0.1783166519874789,0.18112282675685254,0.18826703168370784,0.18246701344364713,0.1513207285367748,0.13648293926115548,0.13124724665479184,0.1523193949008649,0.15703464378933615,0.1767393036048621,0.19048737691948164,0.19716855128631652,0.18748980926526423,0.18698066438319197,0.18724654077705508,0.17816758572705907,0.14248290648538262,0.1272771205007591,0.1408417031057176,0.14478939762151047,0.11580990656510033,0.08705297840227376,0.09163784911433982,0.12009970988721398,0.13531232744674346,0.14633703241273413,0.14970511712849824,0.143468521003905,0.12288323366308872,0.10529472180790131,0.09094676890488744,0.09453451278389716,0.09559029795044148,0.10488872151195365,0.11473195194362681,0.12319036239554662,0.12996480984717756,0.1325553864755765,0.13367788523642782,0.12650365529352373,0.10502147003888918,0.08940804166192842,0.08364416229307295,0.09545663545959958,0.10093479110330814,0.11559897414975964,0.1353044291000394,0.15341051038695994,0.15890175014741725,0.15898377964467286,0.16487610244320947,0.16650184575535742,0.14230148264084047,0.12933695979170923,0.11412159272951788,0.12268360804242008,0.11413914431773155,0.12162317135283891,0.1251395631960873,0.1280104139234636,0.12413252199915083,0.12717861663005006,0.13761018524301585,0.14098406409763262,0.12078129966623445,0.1083012758592865,0.09878226785042596,0.10914837373745369,0.11156880428703064,0.1230842923485396,0.13279271844038168,0.13853482035796164,0.13588480564848648,0.14063753560411085,0.14259653708879616,0.13954823917704168,0.11587888584782584,0.10643350526541565,0.10189370019670424,0.11572136382966482,0.12116215863706407,0.1354735518288756,0.14518512148108006,0.15347228052688378,0.14954425692437162,0.15303737024711803,0.1555184555804943,0.15220855992306204,0.12804891648686922,0.112702721808546,0.10242603277696362,0.11374010231338766
753899,2,"Los Angeles, CA",msa,CA,0.1474201300035385,0.15423465301401668,0.17506402982882002,0.19165993209130391,0.2100738141937476,0.2289847702318802,0.24375771501948434,0.2585402175003957,0.2495764399617863,0.21144157425476945,0.19362079532180668,0.17796349579998993,0.195458913851826,0.19042480849175725,0.20201656947237995,0.21245593668247514,0.2232662203361101,0.22870196250127675,0.22922728570874684,0.2232703737968692,0.20113201601399958,0.16295959911790067,0.14092046838637093,0.1380825957362751,0.14417261450185256,0.14003093725992688,0.13871035782120722,0.14908640515528981,0.15569404251470442,0.15502127527776574,0.15335633317105063,0.15595157429557338,0.15039462612383267,0.1373457703762885,0.12282402493086073,0.11043624234001141,0.10635896727004394,0.09992784888576224,0.09845029961503154,0.10121964322114772,0.11137291249933999,0.12608430554227015,0.13596016643394046,0.13452526617531588,0.12387435022502895,0.10371946249982596,0.08641355678917616,0.07362591531198157,0.07493744652848712,0.08453780285217855,0.11445067204857343,0.16360751877927546,0.21619578117408203,0.25018942622472196,0.2615733471747653,0.2650309338998613,0.2560416264934721,0.21893674045340186,0.1926112442395052,0.1642044043903509,0.16313913181846926,0.1413014866681545,0.1385601783578248,0.13769124983836312,0.14711192532788459,0.15910567445726406,0.17189802723593484,0.18473107475069064,0.1855117730288992,0.16169835482467385,0.1483691839931681,0.1357667141333397,0.146261378270369,0.14458341214747616,0.1587064725686313,0.17181132079506828,0.1908250052536251,0.200208151936773,0.2080902153566431,0.21161643012582038,0.20293770595713467,0.17735625233432153,0.1618165745952933,0.1587836599259387,0.18258715833823372,0.199257147232917,0.21790328395764275,0.2304311059369286,0.24043534183905485,0.24163329885349255,0.23779318058592272,0.23383596068136675,0.21486169364855806,0.18268037382327526,0.16694072572009688,0.16668220797901387,0.18796049518483926
394463,3,"Chicago, IL",msa,IL,0.1897762829619893,0.20543040443868363,0.2386551724972945,0.2671917366518685,0.28991930366465996,0.30041667960847607,0.30802822573065053,0.309257597800871,0.2821256891781554,0.2274164133391287,0.19615593643790724,0.1894379653391734,0.21802608319586583,0.2330648940843411,0.26502694370839935,0.29185411652160714,0.31386026244424514,0.3203367804268126,0.3279215501345677,0.3236492092345733,0.29058912602231196,0.23218790519325536,0.20107576711566558,0.2150193933511539,0.2310385130177334,0.21784591902755093,0.20313875886428565,0.21491462175992335,0.23925928122069648,0.25090164151394806,0.25854120538357805,0.2586141346373192,0.2432000144899357,0.20528477595869055,0.17166432829283274,0.1479158469417272,0.14979962930831106,0.1489837649735648,0.15798436616929631,0.1754373442013185,0.2019558769037055,0.23060426409094995,0.2477832275375925,0.25131842967344104,0.23378895830746668,0.19344929733047772,0.16295183897295418,0.13977654982242277,0.14125156214015808,0.14084519844614798,0.1618112724329071,0.1972411350909341,0.23946013600906982,0.27183412196124773,0.2881285813917667,0.29196214958058747,0.2825334093010367,0.240030906178585,0.2140524789146127,0.18632937890544976,0.1876607232664034,0.17013555309392425,0.1736093548421381,0.18163290538837823,0.20199870234334774,0.2205834439678093,0.2385651157490809,0.2527855075842994,0.2536327203540236,0.22096500110519796,0.19501833893239903,0.17018982054441573,0.1735925752357347,0.17462435235103344,0.18891679777485074,0.20808630649549312,0.2307772671903369,0.24739482218634332,0.2653712185710624,0.27543133526441005,0.2689197689386209,0.23580851642667944,0.2142773149611487,0.19458398227186496,0.20183256207181102,0.19886189461621423,0.21243597946371587,0.22703033004645762,0.24845486557522808,0.2658122114209175,0.2825793259355667,0.2912806262430543,0.2814220848666254,0.24462212844108425,0.21542186553722584,0.19769958835167933,0.20216209888278866
394514,4,"Dallas, TX",msa,TX,0.16636624606451553,0.16925571665922395,0.19521027842338787,0.22088043972353325,0.25230884197390174,0.274018732936471,0.27703192614584143,0.27871100695942946,0.26071012873702,0.22943583677735682,0.20800692211914537,0.19373732974664948,0.2067513521185494,0.20779688469080757,0.2266461011865161,0.24759918749642026,0.2700156333959715,0.28172615563950937,0.28464449704668704,0.27954429213322346,0.2597736094116836,0.22477148729561533,0.20674809933758684,0.2119491577362971,0.21589856757285308,0.19937203618678942,0.1851235433473225,0.19191572226159115,0.2004845629398763,0.19793975324815077,0.18713122216483005,0.17917533265524363,0.16440525803732037,0.14697305291970986,0.1266908743420501,0.10225538482308644,0.08898416862915358,0.07527568431703721,0.07782911174136727,0.088248880094496,0.11549450568611808,0.14402899185603849,0.15995668944476718,0.1565276532765215,0.13702444000635947,0.11307601296983834,0.0922234048526601,0.07626310697545949,0.07461256069231058,0.08760626957050649,0.12210132998691435,0.18127324423152222,0.25281048100303743,0.3169789881619343,0.3511830517093427,0.3593291122085496,0.3480706654707199,0.3101907811809974,0.2841529529393605,0.2521922750163317,0.24943899424490942,0.2369406748523526,0.24645694359074002,0.26085274500343325,0.2832408404070066,0.3088579204686526,0.3206941648033675,0.32835022900534455,0.3164472243547319,0.27753312935980307,0.2541730190902522,0.24108539083551736,0.2579703461032808,0.26621954280862486,0.2861176534778668,0.318237836194781,0.3459400888145275,0.3557112569647893,0.34772196639378083,0.3296861307439091,0.30758703803957854,0.2738248473378226,0.2623265039614585,0.2601550516044939,0.284622484157101,0.29592809570737066,0.31829773360888935,0.33684260401668215,0.3534509013405669,0.3496981399130645,0.3410318539606241,0.3307554104312018,0.310160513575114,0.2735795327095125,0.2475762618038092,0.24395509644314436,0.26278938278420816
394692,5,"Houston, TX",msa,TX,0.18977206551184023,0.19967683367377329,0.22466645076268607,0.24887274229557013,0.26968899349196584,0.2816210543709562,0.2762779449260946,0.2710250837529463,0.24856576509895828,0.215004025959838,0.20316731216159162,0.20010739492994487,0.221274418314029,0.2205163875550471,0.2369817981888607,0.26118849420438184,0.28542020884862906,0.29490839621329973,0.29137227389094217,0.28103629688615567,0.25905117240227693,0.22403280002874132,0.21018056159205065,0.22275619314749284,0.2354704371326483,0.21656599809803145,0.1980663397505596,0.20342778636243944,0.221273850998448,0.22751040721417815,0.22449813899962326,0.21847385256368462,0.20617955337946786,0.18663844993432954,0.17348455103150823,0.15257101646510327,0.15084126579912369,0.13997353519725803,0.14561893939066162,0.15559749819813457,0.17905306561255913,0.20802358213224628,0.22161446650834282,0.2179835890216914,0.198070056232174,0.17121405132455683,0.15725231373364348,0.14413105982374988,0.1459012770841667,0.14431219360623096,0.16148733855553163,0.19353222724454694,0.24110214189133036,0.2830266901507006,0.30861835002471233,0.3131266355128213,0.300467006769184,0.2618957974571739,0.24208965712567893,0.22468713381397928,0.23025627180243707,0.21589790542686332,0.22308133404087369,0.234456070532941,0.25781634658415675,0.2762230578892972,0.2851652676777292,0.2875824001850628,0.27116510368359414,0.23377528760306016,0.21888295696162455,0.21795152449024538,0.24252728866982634,0.25531265969747385,0.26810312204198516,0.28666239582868597,0.28935530674983573,0.294766460129751,0.28754994086861696,0.28366015502577296,0.26371485178368087,0.23450607654371333,0.22930744195625485,0.2319593790875158,0.2557833005608636,0.2643007228025663,0.2820938106061164,0.2987065798065224,0.3136640891532363,0.31155207155177345,0.30287891781310966,0.28921467991700606,0.2664223430321023,0.23109215570486777,0.21526577945687073,0.21800071087420692,0.2411861349069433
395209,6,"Washington, DC",msa,VA,0.135871572208605,0.13807806290440341,0.16570477046929105,0.19783717239600954,0.2323271520780326,0.2496037109859762,0.2559564016850449,0.269168015982412,0.25335854416710696,0.21872885414598411,0.18283811750255644,0.16090239553008415,0.16543100879886,0.1675617523800637,0.19223720992104598,0.21487841026169474,0.2323698567399778,0.23627777671904573,0.24193041793632,0.24878028426307988,0.23797496937602575,0.20251564936468025,0.16805320771399013,0.15504026878047286,0.1552154459831168,0.15478272400177687,0.15247779160258562,0.1559365505921028,0.15580499327333128,0.1530004280576371,0.1564690386292404,0.16696303167025225,0.1738917185394915,0.16686709869947616,0.15023963695812007,0.12791019071002224,0.11671762722450099,0.10848473093316063,0.11723051562565452,0.13586874662328713,0.1628371463668111,0.19107414609144294,0.21124186581200735,0.2219293781704726,0.21370383730044318,0.18307017030608627,0.14931750499417681,0.1192087264652285,0.11052022780322004,0.10994056518473212,0.13411685115319863,0.18128341747171928,0.23154643440147835,0.26579057518139226,0.27668836418712506,0.28494827470005557,0.2836206067307622,0.25045944182591323,0.21934594754338085,0.18107579370340357,0.1688496569211818,0.14914006356703363,0.15406247938439108,0.1623144305488084,0.17875601278264322,0.1926472336912936,0.2083087937903978,0.22660375472896463,0.2309331453366088,0.20890205532140463,0.1830374314124446,0.16015898687315416,0.15927896736803027,0.16317337746307228,0.17690522509552464,0.19636468745040597,0.21223031170863657,0.22247855508525163,0.23249995416687716,0.24102759956986355,0.23919385488578626,0.218385735094874,0.19417693710237985,0.18108340051209948,0.19228693038239286,0.21073123185758189,0.23694903192918812,0.2567293577920843,0.2728187118215817,0.272055637292328,0.2796193995215092,0.27953245297660356,0.2701572055255948,0.23650137644832117,0.20893305743305463,0.18648128648536186,0.19128790060268888
394974,7,"Philadelphia, PA",msa,PA,0.17191403609402614,0.16868854769678981,0.19108621458786007,0.2078003803925839,0.23139779497564092,0.23319922840670984,0.23948477536142337,0.25139315560590164,0.24906676909583103,0.21916467157427388,0.19875880792675368,0.18422613154281223,0.19845116267333532,0.20124101940709918,0.21969867420538935,0.23463001757793714,0.2394116887573652,0.23447553937985988,0.24081927052775404,0.25093606687696135,0.24684745002952632,0.21193709827217308,0.1888225521802127,0.192351005127215,0.1917803351377859,0.1601088853671544,0.13273373529059934,0.14087455025392415,0.16646664873406508,0.17413586672835588,0.17595603922849412,0.18299998000227993,0.19250401735522535,0.18221195459071124,0.16734634458055325,0.14313873478396896,0.1372460937458231,0.12894354749559264,0.13621933605069658,0.14944786460902237,0.16979454378285777,0.18685479255470683,0.19951401343219324,0.2074772948137745,0.20372971441458176,0.1809831341876774,0.15880451995167108,0.14095184090667048,0.14034119782847276,0.13866400496311262,0.15549981463030574,0.18228622538586817,0.21305081686040356,0.23025931805901986,0.241889891526666,0.24947883358938966,0.25247895285346156,0.2270301661219087,0.21306684440441034,0.1937211117734485,0.19483508022956492,0.1799404099151779,0.18310970680402,0.1863808244774088,0.19350136470334717,0.1992009487764093,0.2081123093464121,0.22551317972109108,0.23473742294640643,0.21580983244753257,0.1996950261420016,0.17888439545655724,0.1828853495030861,0.18105140146293303,0.19121114998403588,0.20197991471549515,0.2138620962051752,0.22161157547442095,0.23413974197023404,0.2433043206966106,0.24078706009747558,0.21745675729841105,0.2003724480050018,0.18762710068357813,0.19456071856241186,0.19560979832289987,0.20846835098591998,0.22128057649704408,0.23357729157215174,0.2372299782321699,0.24745636531833784,0.2564412598796938,0.25432941416422494,0.22569385458317368,0.20420965722207374,0.185862845999195,0.1890325590254456
394856,8,"Miami, FL",msa,FL,0.17329485608241002,0.17366007243497306,0.17515367754411892,0.17198962960311504,0.16998238482275763,0.17180681751782487,0.17144416172367385,0.18073217291114493,0.18207536252383733,0.17417229840519244,0.18011826595903582,0.18846732804406027,0.2078680379433156,0.20204498899588896,0.19554768594666544,0.18513108251215993,0.1764524805500204,0.16774607306587574,0.1674610091596092,0.1705143496408183,0.17086939051364117,0.1600056476716828,0.16314898208944956,0.18980149791838383,0.19434741120472643,0.16590524915481686,0.1298286837743326,0.1256343984118169,0.1362065163540733,0.1375844723130418,0.13530514265718993,0.13422817866438638,0.1302328721520322,0.12392058273596969,0.12363812868640374,0.11828819518503733,0.11679077469031943,0.10260912442099926,0.09680093883799244,0.09441507229722386,0.10424246565461572,0.1143371760344848,0.12133457150491585,0.11987578994393167,0.11456186000683873,0.1029842159087053,0.09572042636606572,0.0869097479244323,0.08771296814765442,0.0904210249442083,0.11124975163553606,0.1447565174579848,0.18052518864261982,0.2023698010613637,0.20843268973502796,0.2155955095106121,0.2178704272945642,0.20380760872715284,0.1992735535726361,0.1915566609072823,0.20259379804374297,0.18874204044844917,0.18645513597947777,0.18005911447577738,0.178856732087994,0.17774218037119177,0.18156949895639385,0.19834026544300867,0.21066128404047502,0.20142333218582245,0.20794001909136117,0.21485343814649704,0.240509913509211,0.24215292290116305,0.2447180014648295,0.2398502913875658,0.23484266130927606,0.22628458115421132,0.2233479051455666,0.2170795108478275,0.21257284901649476,0.19976938030226918,0.21229503264836214,0.22378358595438425,0.2502891175092486,0.24750874972900938,0.24558551090773512,0.23423834367407087,0.22549011940728408,0.21461798717111072,0.2064609783377641,0.20620202775514304,0.19682870392234464,0.18341460583773603,0.18529943980498417,0.1936133841717659,0.2108976319494041
394347,9,"Atlanta, GA",msa,GA,0.16227342702557349,0.17051858604782308,0.1902593031518471,0.20849844170314386,0.22562973744181095,0.23745697470240673,0.24217852656132566,0.2508773319905521,0.2409139405030884,0.2158942334428099,0.2041648293156956,0.1913168461621932,0.2085267109817007,0.20993727892970968,0.23236224187749505,0.24606286851482587,0.2584782290621571,0.26554902132793085,0.27014588651852484,0.2721934317022676,0.2556633623136985,0.22492475752649185,0.20497364030279025,0.20854749044669163,0.20870297970629265,0.19503299570493512,0.1846105976513186,0.19037592807382783,0.19601621247368825,0.18725666721726103,0.18198798840397434,0.1776827831955793,0.1710026282301721,0.15102976759015688,0.13536767811349493,0.12038859950717938,0.1181273097267253,0.11138220106177303,0.11196298507401738,0.11862220942538729,0.1355164218169339,0.15563597853961128,0.16923043576040517,0.16993514023140094,0.15963512417527054,0.1405248212077062,0.1295456544904436,0.11744264397325495,0.11961241474466056,0.1235454993535903,0.1462678389342651,0.18153336710550064,0.22863591899702518,0.27242606685839926,0.3041712153570277,0.31889031093526793,0.3140904775182111,0.27735848888569226,0.25561681040188033,0.2335883590719113,0.2330537540930583,0.20691089805967014,0.19792436253314846,0.2008223770365185,0.2197582940368109,0.24078866284570902,0.2561581162840201,0.27128730344804886,0.27268751453785967,0.24255689189239268,0.2268168988346138,0.2156293276319203,0.23630568966827306,0.2436201829463778,0.2623608394107226,0.2819301051856697,0.3031008932359123,0.31673923371002843,0.31698447014171666,0.3096480710853842,0.28588857949794527,0.2532268015549291,0.242346023515702,0.24125280379780853,0.26301706730197955,0.2670426310930912,0.28510017126604686,0.30140017705961497,0.31834115093427495,0.3174929549905175,0.31148899073225594,0.30521735348513956,0.2818725456518023,0.24724998813975257,0.2252882310431216,0.22507222604804264,0.24760977328918132
